,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
52.0,0.9999902630607417,0.9999966111177363,0.9999993657195626,0.9999512021307437,0.9999959226983484,0.9999826776441385,0.9999994453313926,0.9999889965731562,0.9999875038589333,0.9999993256881115,0.9999928045867363,0.9999972364176634,0.9999958299171513,0.9999874359838765,0.9999963907921541,0.9999435213450005,0.9999055451110552,0.9999874839977835,0.9999453550751664,0.9999874359748814,0.999999973128037,0.9987653382533767,0.9999970425218234,0.9999876002156174,0.9999055451110552,0.9999994453314933,0.9939222072546483,0.999905549164656,0.9999132306079491,0.9937256783389021,0.9999958299294639,0.999990178441385,0.9999648207495717,0.9999925444650607,0.9999963221987486,0.9981111921308468,0.9999994496000435,0.9999994731201539,0.999997547325953,0.9999641851279439,0.9538232380190016,0.9999877758949961,0.9997921396021547,0.9590674387840055,0.9999961701817823,0.9999929603084837,0.9999917418989431,0.9999073589790934,0.9999996645894305,0.9999931182610559
67.0,0.9999890459398403,0.9999961875047245,0.9999992864338744,0.9999451025136011,0.9999954130325562,0.9999805123526787,0.9999993759972595,0.999987621141832,0.9999859418392402,0.9999992413984538,0.9999919051562104,0.9999968909675245,0.9999953086536666,0.99998586547985,0.9999959396383231,0.9999364616784823,0.9998937387787069,0.9999859194954608,0.9999385246125042,0.9999858654697305,0.9999999697690137,0.9986111114699584,0.9999966728345803,0.9999860502404416,0.9998937387787069,0.9999993759973728,0.9931650787740562,0.9998937433389581,0.9999023848727963,0.9929441546903259,0.9999953086675182,0.9999889507430922,0.9999604233935783,0.9999916125193219,0.9999958624707055,0.9978753401634376,0.9999993807994959,0.9999994072596429,0.9999972407395609,0.9999597083217566,0.948203087021988,0.9999862478796219,0.9997661598736552,0.9540700679234474,0.9999956914515401,0.9999920803431829,0.9999907096324889,0.9998957793582797,0.9999996226627672,0.9999922580398367
91.0,0.9999866117021965,0.9999953402791403,0.9999991278624982,0.9999329033895075,0.9999943937016317,0.9999761817833174,0.9999992373289915,0.9999848702845369,0.9999828178068075,0.9999990728191398,0.9999901062973748,0.9999962000675239,0.99999426612739,0.9999827244788285,0.999995037331166,0.9999223424933158,0.9998701265294491,0.9999827904977917,0.9999248638255518,0.9999827244664601,0.9999999630509663,0.9983027293092206,0.9999959334604174,0.9999829502969341,0.9998701265294491,0.99999923732913,0.9916525514430814,0.9998701321029655,0.9998806937528675,0.9913829506338606,0.9999942661443197,0.9999864953507405,0.9999516287385726,0.9999897486302314,0.9999949430151456,0.9974038033544473,0.9999992431983987,0.9999992755386184,0.9999966275669865,0.9999507547684601,0.9370619343640996,0.9999831918555196,0.9997142024358092,0.9441533081097565,0.999994733991631,0.999990320414698,0.9999886451025353,0.9998726205162364,0.999999538809436,0.9999905375994169
94.0,0.9999866117021965,0.9999953402791403,0.9999991278624982,0.9999329033895075,0.9999943937016317,0.9999761817833174,0.9999992373289915,0.9999848702845369,0.9999828178068075,0.9999990728191398,0.9999901062973748,0.9999962000675239,0.99999426612739,0.9999827244788285,0.999995037331166,0.9999223424933158,0.9998701265294491,0.9999827904977917,0.9999248638255518,0.9999827244664601,0.9999999630509663,0.9983027293092206,0.9999959334604174,0.9999829502969341,0.9998701265294491,0.99999923732913,0.9916525514430814,0.9998701321029655,0.9998806937528675,0.9913829506338606,0.9999942661443197,0.9999864953507405,0.9999516287385726,0.9999897486302314,0.9999949430151456,0.9974038033544473,0.9999992431983987,0.9999992755386184,0.9999966275669865,0.9999507547684601,0.9370619343640996,0.9999831918555196,0.9997142024358092,0.9441533081097565,0.999994733991631,0.999990320414698,0.9999886451025353,0.9998726205162364,0.999999538809436,0.9999905375994169
102.0,0.999985393591982,0.9999949163207935,0.9999990485120932,0.9999267989038431,0.9999938836204849,0.9999740147380076,0.9999991679382626,0.9999834937358738,0.9999812545190747,0.9999989884606821,0.9999892061349062,0.9999958543356884,0.999993744439117,0.9999811526999148,0.9999945858095858,0.9999152772123487,0.9998583109760031,0.9999812247254256,0.9999180279260216,0.9999811526864211,0.9999999596892003,0.9981484481048101,0.9999955634717403,0.9999813990634402,0.9998583109760031,0.9999991679384136,0.9908965353540096,0.9998583170565477,0.9998698395155822,0.9906026330947739,0.9999937444575872,0.9999852666545758,0.999947227850269,0.9999888159261805,0.9999944829123759,0.9971679261313214,0.9999991743416907,0.9999992096243463,0.9999963207305532,0.99994627436721,0.9315360500970357,0.9999816625995541,0.9996882035223751,0.9392296433213887,0.9999942548712006,0.9999894397332436,0.9999876119964503,0.9998610318435089,0.9999994968485455,0.9999896766780617
103.0,0.9999841754057078,0.9999944923356379,0.9999989691566431,0.9999206940668448,0.999993373507127,0.9999718475594428,0.9999990985431211,0.9999821171014763,0.9999796911342689,0.9999989040968614,0.9999883059159447,0.9999955085819635,0.9999932227179062,0.9999795808234142,0.9999941342594659,0.9999082115315406,0.9998464948100309,0.9999796588558361,0.9999111916380632,0.9999795808087951,0.9999999563272204,0.9979941809244651,0.9999951934596472,0.9999798477336033,0.9998464948100309,0.9999990985432847,0.9901410475643838,0.999846501397624,0.999858984705168,0.9898228801281311,0.9999932227379167,0.9999840378817036,0.9999428267011803,0.9999878831636247,0.9999940227805283,0.9969320896807288,0.9999991054806041,0.9999991437058824,0.9999960138746812,0.9999417937008195,0.9260424034826052,0.9999801332485768,0.9996622036300804,0.9343313439649649,0.9999937757204996,0.9999885589965016,0.9999865788256663,0.9998494425673867,0.9999994548849855,0.9999888157026425
115.0,0.9999829554617948,0.999994067738405,0.9999988896866059,0.9999145804514877,0.999992862657399,0.9999696772560632,0.9999990290477742,0.9999807384810444,0.9999781254943012,0.999998819611222,0.9999874043978308,0.9999951623290715,0.9999927002435748,0.999978006679516,0.999993682057488,0.9999011356975476,0.9998346617208269,0.9999780907275044,0.9999043455249792,0.99997800666377,0.9999999529603856,0.9978397148682339,0.9999948229133739,0.9999782941659747,0.9998346617208269,0.9999990290479503,0.9893850460634743,0.9998346688161888,0.9998481143379243,0.9890426162690211,0.999992700265128,0.9999828073359308,0.99993841921601,0.9999869490549819,0.9999935619844379,0.9966959685673467,0.999999036520083,0.9999990776922332,0.9999957065757872,0.9999373065842279,0.9205732921336485,0.9999786016914789,0.9996361668702206,0.9294515722602621,0.9999932958781095,0.999987676988706,0.9999855441639982,0.9998378366903508,0.9999994128608298,0.9999879534846716
129.0,0.9999805155771592,0.9999932185440368,0.9999987307464673,0.9999023533265243,0.9999918409581922,0.9999653366611677,0.9999988900570221,0.9999779812444423,0.9999749942200842,0.9999986506398763,0.9999856013630999,0.9999944698232855,0.9999916552951852,0.9999748583975091,0.9999927776536731,0.9998869841723854,0.9998109959501863,0.9999749544765801,0.9998906534322791,0.9999748583795091,0.9999999462267126,0.9975308543139153,0.9999940818208523,0.9999751870363358,0.9998109959501863,0.9999988900572236,0.9878747735200741,0.9998110040610501,0.9998263739466244,0.9874839324664529,0.9999916553198236,0.9999803462476424,0.999929604299346,0.999985080839338,0.9999926403924125,0.9962238938550662,0.9999988985989834,0.9999989456648787,0.9999950919779615,0.9999283324067633,0.9097317730758264,0.9999755385827203,0.9995840953577108,0.9197683480818887,0.9999923361935185,0.9999859129745273,0.9999834748427928,0.9998146253283031,0.9999993288124795,0.9999862290500594
137.0,0.9999805155771592,0.9999932185440368,0.9999987307464673,0.9999023533265243,0.9999918409581922,0.9999653366611677,0.9999988900570221,0.9999779812444423,0.9999749942200842,0.9999986506398763,0.9999856013630999,0.9999944698232855,0.9999916552951852,0.9999748583975091,0.9999927776536731,0.9998869841723854,0.9998109959501863,0.9999749544765801,0.9998906534322791,0.9999748583795091,0.9999999462267126,0.9975308543139153,0.9999940818208523,0.9999751870363358,0.9998109959501863,0.9999988900572236,0.9878747735200741,0.9998110040610501,0.9998263739466244,0.9874839324664529,0.9999916553198236,0.9999803462476424,0.999929604299346,0.999985080839338,0.9999926403924125,0.9962238938550662,0.9999988985989834,0.9999989456648787,0.9999950919779615,0.9999283324067633,0.9097317730758264,0.9999755385827203,0.9995840953577108,0.9197683480818887,0.9999923361935185,0.9999859129745273,0.9999834748427928,0.9998146253283031,0.9999993288124795,0.9999862290500594
140.0,0.9999792943252409,0.9999927934905429,0.9999986511909513,0.999896233246117,0.9999913295596508,0.9999631640370177,0.9999988204869231,0.9999766011465318,0.9999734269030871,0.9999985660633643,0.9999846988775298,0.9999941231982379,0.9999911322595701,0.9999732825675127,0.9999923249658081,0.9998799008762658,0.9997991505510159,0.9999733846685654,0.9998838000946058,0.9999732825483845,0.9999999428562556,0.9973762938775976,0.9999937108763395,0.9999736318045528,0.9997991505510159,0.9999988204871373,0.9871196912135539,0.9997991591701585,0.999815492239491,0.9867046752357272,0.9999911322857529,0.9999791143825364,0.9999251921307403,0.999984145728356,0.9999921791012129,0.9959876866561092,0.9999988295642855,0.9999988795802217,0.999994784348744,0.9999238405231926,0.9043532274526072,0.9999740053849439,0.9995580326231512,0.9149594806129343,0.9999918558355819,0.999985030020161,0.9999824390712004,0.9998030073697465,0.9999992867431174,0.9999853659067052
141.0,0.9999792943252409,0.9999927934905429,0.9999986511909513,0.999896233246117,0.9999913295596508,0.9999631640370177,0.9999988204869231,0.9999766011465318,0.9999734269030871,0.9999985660633643,0.9999846988775298,0.9999941231982379,0.9999911322595701,0.9999732825675127,0.9999923249658081,0.9998799008762658,0.9997991505510159,0.9999733846685654,0.9998838000946058,0.9999732825483845,0.9999999428562556,0.9973762938775976,0.9999937108763395,0.9999736318045528,0.9997991505510159,0.9999988204871373,0.9871196912135539,0.9997991591701585,0.999815492239491,0.9867046752357272,0.9999911322857529,0.9999791143825364,0.9999251921307403,0.999984145728356,0.9999921791012129,0.9959876866561092,0.9999988295642855,0.9999988795802217,0.999994784348744,0.9999238405231926,0.9043532274526072,0.9999740053849439,0.9995580326231512,0.9149594806129343,0.9999918558355819,0.999985030020161,0.9999824390712004,0.9998030073697465,0.9999992867431174,0.9999853659067052
170.0,0.9999792943252409,0.9999927934905429,0.9999986511909513,0.999896233246117,0.9999913295596508,0.9999631640370177,0.9999988204869231,0.9999766011465318,0.9999734269030871,0.9999985660633643,0.9999846988775298,0.9999941231982379,0.9999911322595701,0.9999732825675127,0.9999923249658081,0.9998799008762658,0.9997991505510159,0.9999733846685654,0.9998838000946058,0.9999732825483845,0.9999999428562556,0.9973762938775976,0.9999937108763395,0.9999736318045528,0.9997991505510159,0.9999988204871373,0.9871196912135539,0.9997991591701585,0.999815492239491,0.9867046752357272,0.9999911322857529,0.9999791143825364,0.9999251921307403,0.999984145728356,0.9999921791012129,0.9959876866561092,0.9999988295642855,0.9999988795802217,0.999994784348744,0.9999238405231926,0.9043532274526072,0.9999740053849439,0.9995580326231512,0.9149594806129343,0.9999918558355819,0.999985030020161,0.9999824390712004,0.9998030073697465,0.9999992867431174,0.9999853659067052
171.0,0.9999762262191381,0.9999917256428512,0.9999984513261649,0.9998808581263653,0.9999900447903755,0.9999577058427034,0.9999986457081786,0.9999731339784745,0.9999694893928572,0.9999983535844923,0.9999824315950848,0.999993252383591,0.999989818254895,0.9999693236704613,0.9999911876932644,0.9998621059561716,0.9997693923473739,0.9999694409002648,0.9998665828777229,0.9999693236484988,0.999999934388763,0.9969881022150918,0.9999927789647447,0.9999697246554587,0.9997693923473739,0.9999986457084246,0.9852252670698816,0.9997694022433964,0.9997881549923098,0.984749683824057,0.9999898182849574,0.9999760196133716,0.999914107664579,0.9999817964823821,0.9999910202148169,0.9953945178180224,0.9999986561306122,0.9999987135578414,0.9999940115019791,0.9999125557947705,0.8909807534153242,0.9999701535908894,0.999492559035031,0.9029889477367038,0.9999906490485033,0.9999828118051897,0.9999798369396243,0.9997738205344359,0.9999991810535933,0.9999831974621616
180.0,0.9999762262191381,0.9999917256428512,0.9999984513261649,0.9998808581263653,0.9999900447903755,0.9999577058427034,0.9999986457081786,0.9999731339784745,0.9999694893928572,0.9999983535844923,0.9999824315950848,0.999993252383591,0.999989818254895,0.9999693236704613,0.9999911876932644,0.9998621059561716,0.9997693923473739,0.9999694409002648,0.9998665828777229,0.9999693236484988,0.999999934388763,0.9969881022150918,0.9999927789647447,0.9999697246554587,0.9997693923473739,0.9999986457084246,0.9852252670698816,0.9997694022433964,0.9997881549923098,0.984749683824057,0.9999898182849574,0.9999760196133716,0.999914107664579,0.9999817964823821,0.9999910202148169,0.9953945178180224,0.9999986561306122,0.9999987135578414,0.9999940115019791,0.9999125557947705,0.8909807534153242,0.9999701535908894,0.999492559035031,0.9029889477367038,0.9999906490485033,0.9999828118051897,0.9999798369396243,0.9997738205344359,0.9999991810535933,0.9999831974621616
211.0,0.9999762262191381,0.9999917256428512,0.9999984513261649,0.9998808581263653,0.9999900447903755,0.9999577058427034,0.9999986457081786,0.9999731339784745,0.9999694893928572,0.9999983535844923,0.9999824315950848,0.999993252383591,0.999989818254895,0.9999693236704613,0.9999911876932644,0.9998621059561716,0.9997693923473739,0.9999694409002648,0.9998665828777229,0.9999693236484988,0.999999934388763,0.9969881022150918,0.9999927789647447,0.9999697246554587,0.9997693923473739,0.9999986457084246,0.9852252670698816,0.9997694022433964,0.9997881549923098,0.984749683824057,0.9999898182849574,0.9999760196133716,0.999914107664579,0.9999817964823821,0.9999910202148169,0.9953945178180224,0.9999986561306122,0.9999987135578414,0.9999940115019791,0.9999125557947705,0.8909807534153242,0.9999701535908894,0.999492559035031,0.9029889477367038,0.9999906490485033,0.9999828118051897,0.9999798369396243,0.9997738205344359,0.9999991810535933,0.9999831974621616
214.0,0.9999746918994972,0.9999911916254182,0.9999983513761904,0.9998731693015208,0.9999894022932441,0.9999549762761744,0.9999985583034302,0.9999714000937008,0.9999675202968941,0.9999982473263663,0.999981297756176,0.9999928168998844,0.9999891611375182,0.9999673438792677,0.9999906189573508,0.999853207048225,0.9997545109578276,0.9999674686747337,0.9998579728646556,0.9999673438558878,0.9999999301542711,0.9967940288823329,0.9999923129272262,0.9999677707426471,0.9997545109578276,0.9999985583036919,0.984279252343647,0.999754521492374,0.9997744842422761,0.9837734693782125,0.9999891611695209,0.9999744719599138,0.9999085645016956,0.9999806216546343,0.9999904406700928,0.9950980136948435,0.9999985693985175,0.9999986305320446,0.9999936250107782,0.9999069124848058,0.8843676911962621,0.99996822736031,0.9994598180852388,0.8970614993957623,0.9999900455492632,0.9999817025042549,0.9999785356472808,0.9997592248667226,0.9999991281995304,0.9999821130507406
217.0,0.9999731575228811,0.9999906575876208,0.9999982514223609,0.9998654802384905,0.9999887597716812,0.9999522466115487,0.9999984708953095,0.9999696661448872,0.9999655511286667,0.9999981410641428,0.9999801638747089,0.999992381399528,0.9999885039951637,0.9999653640154387,0.9999900501997683,0.9998443078753781,0.9997396292143619,0.99996549637683,0.9998493625927997,0.9999653639906413,0.9999999259196156,0.9965999858255074,0.9999918468719041,0.999965816758099,0.9997396292143619,0.9999984708955871,0.9833341094539443,0.9997396403874378,0.9997608131505565,0.9827981849930475,0.9999885040291066,0.9999729242490064,0.9999030211551981,0.9999794467828382,0.9999898611032945,0.9948015864329123,0.9999984826630764,0.9999985475030444,0.9999932385047816,0.9999012689884751,0.8778034597581336,0.9999663010589571,0.9994270769419833,0.8911727333769767,0.9999894420270509,0.9999805931616559,0.9999772343063119,0.9997446288477129,0.9999990753434266,0.9999810285985633
229.0,0.9999731575228811,0.9999906575876208,0.9999982514223609,0.9998654802384905,0.9999887597716812,0.9999522466115487,0.9999984708953095,0.9999696661448872,0.9999655511286667,0.9999981410641428,0.9999801638747089,0.999992381399528,0.9999885039951637,0.9999653640154387,0.9999900501997683,0.9998443078753781,0.9997396292143619,0.99996549637683,0.9998493625927997,0.9999653639906413,0.9999999259196156,0.9965999858255074,0.9999918468719041,0.999965816758099,0.9997396292143619,0.9999984708955871,0.9833341094539443,0.9997396403874378,0.9997608131505565,0.9827981849930475,0.9999885040291066,0.9999729242490064,0.9999030211551981,0.9999794467828382,0.9999898611032945,0.9948015864329123,0.9999984826630764,0.9999985475030444,0.9999932385047816,0.9999012689884751,0.8778034597581336,0.9999663010589571,0.9994270769419833,0.8911727333769767,0.9999894420270509,0.9999805931616559,0.9999772343063119,0.9997446288477129,0.9999990753434266,0.9999810285985633
233.0,0.9999715690219634,0.9999901047113675,0.9999981479425634,0.999857519997804,0.9999880945849157,0.999949420662924,0.9999983804037816,0.9999678710323359,0.9999635125000021,0.999998031053417,0.9999789899957108,0.9999919305366288,0.9999878236718622,0.999963314313918,0.9999894613789926,0.9998350948581052,0.9997242227348031,0.9999634545080992,0.9998404486624797,0.9999633142876533,0.9999999215355782,0.9963991374875791,0.9999913643762092,0.9999637938486713,0.9997242227348031,0.9999983804040756,0.9823565817738096,0.9997242345689134,0.9997466599933528,0.9817895150236975,0.9999878237078138,0.9999713219434593,0.9998972822935802,0.9999782304676329,0.9999892610920091,0.9944947954101807,0.9999983928679577,0.9999984615451143,0.9999928383645286,0.9998954264453114,0.8710589950762992,0.9999643068091659,0.9993931819497417,0.8851169580553191,0.9999888172153286,0.9999794446871026,0.9999758870609279,0.9997295181629702,0.9999990206227698,0.9999799058924106
248.0,0.9999715690219634,0.9999901047113675,0.9999981479425634,0.999857519997804,0.9999880945849157,0.999949420662924,0.9999983804037816,0.9999678710323359,0.9999635125000021,0.999998031053417,0.9999789899957108,0.9999919305366288,0.9999878236718622,0.999963314313918,0.9999894613789926,0.9998350948581052,0.9997242227348031,0.9999634545080992,0.9998404486624797,0.9999633142876533,0.9999999215355782,0.9963991374875791,0.9999913643762092,0.9999637938486713,0.9997242227348031,0.9999983804040756,0.9823565817738096,0.9997242345689134,0.9997466599933528,0.9817895150236975,0.9999878237078138,0.9999713219434593,0.9998972822935802,0.9999782304676329,0.9999892610920091,0.9944947954101807,0.9999983928679577,0.9999984615451143,0.9999928383645286,0.9998954264453114,0.8710589950762992,0.9999643068091659,0.9993931819497417,0.8851169580553191,0.9999888172153286,0.9999794446871026,0.9999758870609279,0.9997295181629702,0.9999990206227698,0.9999799058924106
260.0,0.9999715690219634,0.9999901047113675,0.9999981479425634,0.999857519997804,0.9999880945849157,0.999949420662924,0.9999983804037816,0.9999678710323359,0.9999635125000021,0.999998031053417,0.9999789899957108,0.9999919305366288,0.9999878236718622,0.999963314313918,0.9999894613789926,0.9998350948581052,0.9997242227348031,0.9999634545080992,0.9998404486624797,0.9999633142876533,0.9999999215355782,0.9963991374875791,0.9999913643762092,0.9999637938486713,0.9997242227348031,0.9999983804040756,0.9823565817738096,0.9997242345689134,0.9997466599933528,0.9817895150236975,0.9999878237078138,0.9999713219434593,0.9998972822935802,0.9999782304676329,0.9999892610920091,0.9944947954101807,0.9999983928679577,0.9999984615451143,0.9999928383645286,0.9998954264453114,0.8710589950762992,0.9999643068091659,0.9993931819497417,0.8851169580553191,0.9999888172153286,0.9999794446871026,0.9999758870609279,0.9997295181629702,0.9999990206227698,0.9999799058924106
