,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.0,0.9958043677350495,0.9959401414155006,0.9959373352991117,0.9952431312258656,0.9959257037538032,0.9954501821191185,0.9962219345681008,0.9957949454041267,0.9957841248913609,0.9959325232725762,0.995582144796178,0.9959560268350606,0.9959239141788353,0.9957836807763168,0.9959352166094858,0.9954959311618957,0.9954511625570549,0.9957839909123772,0.9954990185459753,0.9957836797522466,0.9963629212398448,0.994977124997542,0.9959536245123326,0.9958024593622363,0.9954511625570549,0.9962219348008307,0.9947549324518136,0.9954512287759546,0.9954600667739091,0.9947515990771456,0.9959239182619312,0.9958035979211809,0.9955371547680756,0.9955790618481108,0.9959337422449571,0.994935787730893,0.996222567850024,0.9962288241012575,0.9959653070314344,0.9955352251683292,0.9943447626992504,0.9957859032203379,0.9953395885306461,0.9943538645376234,0.9959305785374114,0.9955839505777259,0.9958175679862451,0.9954641981836873,0.9962646301173497,0.995585860559921
11.0,0.9915887247175816,0.991860360950709,0.9918547465029823,0.9904662808172467,0.9918314744014558,0.990880297534715,0.9924242509671856,0.9915698752748434,0.991548228980984,0.9918451186887945,0.9911442140130876,0.9918921446295924,0.991827893889487,0.9915473405397343,0.9918505074619631,0.9909717885456448,0.9908822582144863,0.9915479609592721,0.9909779629891887,0.9915473384911073,0.9927064366767201,0.9899345051907409,0.9918873380095734,0.9915849069891128,0.9908822582144863,0.9924242514329623,0.9894904278628495,0.9908823906391111,0.9909000649564305,0.9894837664925717,0.9918279020587789,0.9915871846924896,0.9910542330170369,0.9911380479216045,0.9918475575818755,0.9898518803373698,0.992425518394848,0.9924380394747209,0.9919107127599798,0.9910503738689957,0.9886709193764059,0.9915517864884792,0.9906591449844075,0.988689100912679,0.9918412277117632,0.991147825699553,0.9916151322204483,0.9909083270456204,0.9925097021239162,0.9911516458016248
12.0,0.9873717689404774,0.9877787472974827,0.9877703348949692,0.985690666457926,0.9877354654195495,0.9863106342042569,0.9886237737496141,0.9873435298934289,0.9873111011144218,0.9877559091244884,0.9867059031424034,0.9878263707960705,0.9877301006388384,0.9873097701290827,0.9877639833477309,0.9864476547027269,0.9863135705276561,0.9873106995875617,0.9864569020195812,0.987309767060009,0.9890467386472473,0.9848945528925334,0.9878191686835295,0.9873660494384404,0.9863135705276561,0.9886237744477115,0.9842298964809164,0.9863137688475132,0.9863402381237306,0.9842199274654136,0.9877301128791046,0.9873694617617906,0.9865711322188419,0.9866966675525672,0.9877595634168124,0.9847708757881092,0.9886256733466435,0.9886444397742669,0.9878541929578425,0.9865653522370081,0.9830037224093685,0.9873164306684876,0.9859794539014307,0.9830309206287394,0.9877500791253313,0.9867113127504046,0.9874113314523473,0.986352611612392,0.9887518490960929,0.9867170345355103
14.0,0.9831344972549545,0.9836769003680573,0.9836656879170539,0.9808947986265083,0.9836192125629197,0.9817206187056812,0.9848033565212072,0.9830968642836418,0.9830536482848915,0.9836464606378477,0.9822472233364763,0.9837403758459801,0.9836120622298001,0.9830518745663082,0.983657222293591,0.9819031588092044,0.9817245304156421,0.9830531131957766,0.9819154784879931,0.9830518704763517,0.9853673090855246,0.9798346035324097,0.9837307763685277,0.983126875089576,0.9817245304156421,0.9848033574519353,0.9789496937845727,0.9817247946134404,0.9817600566219866,0.9789364227832168,0.9836120785439619,0.9831314225628436,0.9820676641641329,0.9822349182299698,0.9836513312247783,0.979669927095185,0.9848058891319087,0.9848309092929214,0.9837774593843662,0.9820599635139461,0.9773177217521732,0.9830607506470294,0.9812794523718196,0.9773539136586875,0.9836386901944758,0.9822544308858554,0.9831872211365628,0.9817765405245567,0.9849741148412916,0.9822620543823077
16.0,0.9788960378368812,0.9795733301192308,0.9795593283053038,0.9761003584213651,0.9795012915376339,0.9771309908334044,0.9809802255017561,0.9788490495159599,0.9787950908212815,0.9795353178790712,0.977788314128528,0.9796525973910228,0.9794923625180183,0.9787928762020206,0.9795487566842273,0.9773588325876671,0.9771358732140328,0.9787944227227111,0.9773742100741684,0.9787928710954077,0.9816847316404864,0.9747775465383244,0.9796406096170674,0.9788865208062306,0.9771358732140328,0.9809802266643645,0.9736737175664001,0.9771362029713314,0.9771802152916251,0.9736571653593199,0.979492382890403,0.9788921987760897,0.977564173060489,0.9777729535132581,0.9795414001047559,0.9745721113526286,0.9809833890845527,0.9810146428544894,0.9796989073862371,0.9775545606851445,0.9716386741497758,0.9788039586575731,0.976580383056106,0.9716837955341296,0.9795256144257107,0.9777973114234572,0.9789618693537756,0.9772007898330656,0.981193531006132,0.9778068279697751
23.0,0.9788960378368812,0.9795733301192308,0.9795593283053038,0.9761003584213651,0.9795012915376339,0.9771309908334044,0.9809802255017561,0.9788490495159599,0.9787950908212815,0.9795353178790712,0.977788314128528,0.9796525973910228,0.9794923625180183,0.9787928762020206,0.9795487566842273,0.9773588325876671,0.9771358732140328,0.9787944227227111,0.9773742100741684,0.9787928710954077,0.9816847316404864,0.9747775465383244,0.9796406096170674,0.9788865208062306,0.9771358732140328,0.9809802266643645,0.9736737175664001,0.9771362029713314,0.9771802152916251,0.9736571653593199,0.979492382890403,0.9788921987760897,0.977564173060489,0.9777729535132581,0.9795414001047559,0.9745721113526286,0.9809833890845527,0.9810146428544894,0.9796989073862371,0.9775545606851445,0.9716386741497758,0.9788039586575731,0.976580383056106,0.9716837955341296,0.9795256144257107,0.9777973114234572,0.9789618693537756,0.9772007898330656,0.981193531006132,0.9778068279697751
27.0,0.9746370224935745,0.9754492777440003,0.9754324846481611,0.9712854688720337,0.9753628786899174,0.9725207972837758,0.9771368898376548,0.9745806751444573,0.9745159697602587,0.9754036878228585,0.9733088120376298,0.9755443479865793,0.9753521698126236,0.9745133140816805,0.9754198055916025,0.9727939271145215,0.972526649998089,0.9745151686043312,0.9728123616509801,0.9745133079580458,0.9779821514979083,0.9697003213591328,0.9755299701916518,0.9746256098374865,0.972526649998089,0.9771368912324421,0.9683779212191744,0.9725270452922008,0.9725798049788715,0.968358093810948,0.9753521942458956,0.9746324187565373,0.9730400942386933,0.9732903961317249,0.9754109825064737,0.9694541843858361,0.9771406852054223,0.9771781806604263,0.9755998912147605,0.9730285704548457,0.9659407186266185,0.974526603710096,0.9718607990195259,0.9659947454606017,0.9753920500590997,0.9733195989596246,0.9747159671140728,0.9726044688385819,0.9773927992330776,0.9733310084379475
31.0,0.970376996601084,0.9713236622151601,0.9713040888704787,0.9664722582856444,0.971222959629204,0.9679112147062261,0.9732909666311448,0.9703113299944006,0.9702359238202669,0.9712705246041395,0.9688292864155772,0.971434473279296,0.9712104779823365,0.9702328289714581,0.9712893107195433,0.9682294085665281,0.9679180329073906,0.970234990176832,0.9682508851888473,0.970232821835158,0.9742765335359385,0.9646262767017336,0.9714177148284036,0.9703636963597045,0.9679180329073906,0.9732909682573333,0.9630866708340015,0.9679184934110312,0.9679799568639006,0.9630635894779103,0.971210506460316,0.970371631430186,0.9685162041620851,0.9688078296316613,0.9712790269387198,0.9643396843190607,0.9732953916683816,0.9733391079542612,0.9714992136761631,0.9685027781677897,0.960250094333878,0.9702483163234569,0.967142385412312,0.9603129610986727,0.9712569602053633,0.9688418545318355,0.9704689989184224,0.9680086897158772,0.973589339168724,0.9688551480300988
44.0,0.970376996601084,0.9713236622151601,0.9713040888704787,0.9664722582856444,0.971222959629204,0.9679112147062261,0.9732909666311448,0.9703113299944006,0.9702359238202669,0.9712705246041395,0.9688292864155772,0.971434473279296,0.9712104779823365,0.9702328289714581,0.9712893107195433,0.9682294085665281,0.9679180329073906,0.970234990176832,0.9682508851888473,0.970232821835158,0.9742765335359385,0.9646262767017336,0.9714177148284036,0.9703636963597045,0.9679180329073906,0.9732909682573333,0.9630866708340015,0.9679184934110312,0.9679799568639006,0.9630635894779103,0.971210506460316,0.970371631430186,0.9685162041620851,0.9688078296316613,0.9712790269387198,0.9643396843190607,0.9732953916683816,0.9733391079542612,0.9714992136761631,0.9685027781677897,0.960250094333878,0.9702483163234569,0.967142385412312,0.9603129610986727,0.9712569602053633,0.9688418545318355,0.9704689989184224,0.9680086897158772,0.973589339168724,0.9688551480300988
